Num	Guess	Average remaining answers
3258	sires:	178.331
3259	elvan:	178.378
3260	image:	178.389
3261	sixer:	178.422
3262	nidor:	178.449
3263	grads:	178.479
3264	angst:	178.486
3265	micra:	178.518
3266	doeth:	178.563
3267	raspy:	178.591
3268	hauls:	178.593
3269	nidal:	178.602
3270	plues:	178.606
3271	oases:	178.624
3272	odyle:	178.637
3273	thema:	178.640
3274	pusle:	178.643
3275	obias:	178.644
3276	cyano:	178.662
3277	daisy:	178.679
3278	jeats:	178.733
3279	moist:	178.734
3280	sorer:	178.765
3281	randy:	178.783
3282	lases:	178.794
3283	yours:	178.832
3284	screw:	178.844
3285	scend:	178.861
3286	sudor:	178.876
3287	goyle:	178.881
3288	fayne:	178.892
3289	rimed:	178.908
3290	berth:	178.927
3291	seats:	178.944
3292	oaked:	178.962
3293	butle:	178.962
3294	cakes:	178.968
3295	stove:	178.968
3296	fecal:	179.044
3297	pyran:	179.124
3298	carer:	179.133
3299	hoist:	179.146
3300	bason:	179.190
3301	urman:	179.197
3302	boyar:	179.198
3303	mulse:	179.212
3304	calve:	179.216
3305	beryl:	179.222
3306	boule:	179.238
3307	kades:	179.249
3308	bride:	179.291
3309	lyric:	179.298
3310	swail:	179.320
3311	drams:	179.327
3312	clave:	179.348
3313	treen:	179.362
3314	duets:	179.369
3315	loped:	179.383
3316	rowan:	179.410
3317	aloud:	179.420
3318	roven:	179.439
3319	admen:	179.496
3320	pinas:	179.506
3321	umras:	179.540
3322	tendu:	179.544
3323	polis:	179.558
3324	vlies:	179.560
3325	brays:	179.569
3326	caves:	179.595
3327	opted:	179.598
3328	teats:	179.606
3329	calid:	179.622
3330	godet:	179.639
3331	gryce:	179.657
3332	minor:	179.672
3333	spode:	179.685
3334	frost:	179.693
3335	moils:	179.761
3336	celom:	179.777
3337	goaty:	179.805
3338	dimer:	179.826
3339	begat:	179.835
3340	menad:	179.867
3341	slype:	179.891
3342	media:	179.926
3343	treck:	179.953
3344	fiest:	179.971
3345	holme:	179.978
3346	reest:	179.985
3347	crony:	179.988
3348	sepic:	179.990
3349	toter:	180.004
3350	unled:	180.006
3351	fuero:	180.011
3352	cadge:	180.042
3353	manis:	180.043
3354	gusle:	180.083
3355	voles:	180.088
3356	gault:	180.089
3357	laich:	180.101
3358	fones:	180.155
3359	scuta:	180.164
3360	acyls:	180.181
3361	raved:	180.190
3362	sohur:	180.215
3363	marly:	180.222
3364	snout:	180.248
3365	moder:	180.260
3366	glues:	180.276
3367	poyse:	180.284
3368	wails:	180.288
3369	pules:	180.307
3370	bigae:	180.345
3371	unarm:	180.359
3372	tramp:	180.368
3373	zoeas:	180.375
3374	grime:	180.387
3375	lweis:	180.391
3376	danio:	180.425
3377	herms:	180.428
3378	reels:	180.435
3379	taxor:	180.438
3380	paver:	180.444
3381	tarot:	180.448
3382	deman:	180.472
3383	sythe:	180.479
3384	aunty:	180.498
3385	sayid:	180.507
3386	trait:	180.526
3387	votes:	180.530
3388	choir:	180.534
3389	lunts:	180.537
3390	adust:	180.555
3391	plots:	180.558
3392	baned:	180.561
3393	nomas:	180.569
3394	comes:	180.594
3395	guise:	180.606
3396	texas:	180.614
3397	cyans:	180.625
3398	tyned:	180.683
3399	stony:	180.724
3400	knars:	180.725
3401	ridge:	180.731
3402	ruche:	180.757
3403	buras:	180.773
3404	scand:	180.775
3405	obeah:	180.777
3406	polts:	180.794
3407	abled:	180.795
3408	seirs:	180.838
3409	koine:	180.866
3410	loves:	180.874
3411	metic:	180.883
3412	dunes:	180.904
3413	liefs:	180.907
3414	tonga:	180.975
3415	talar:	180.984
3416	omens:	180.999
3417	cluey:	181.004
3418	holts:	181.008
3419	aiyee:	181.025
3420	mouse:	181.026
3421	copen:	181.034
3422	bices:	181.036
3423	fails:	181.058
3424	along:	181.093
3425	routh:	181.120
3426	vaper:	181.132
3427	titer:	181.174
3428	motey:	181.187
3429	aboil:	181.188
3430	linty:	181.284
3431	dicta:	181.289
3432	troat:	181.319
3433	waits:	181.332
3434	udals:	181.375
3435	savey:	181.379
3436	cavel:	181.388
3437	graip:	181.390
3438	felon:	181.391
3439	posit:	181.406
3440	brash:	181.419
3441	surly:	181.441
3442	asset:	181.486
3443	tharm:	181.490
3444	marsh:	181.524
3445	decay:	181.524
3446	retox:	181.529
3447	softa:	181.551
3448	often:	181.567
3449	riven:	181.571
3450	hides:	181.576
3451	mylar:	181.606
3452	caged:	181.615
3453	cords:	181.656
3454	zetas:	181.682
3455	sores:	181.686
3456	viner:	181.705
3457	laked:	181.710
3458	raias:	181.727
3459	toged:	181.753
3460	ahold:	181.784
3461	skyre:	181.790
3462	shaly:	181.803
3463	gules:	181.809
3464	pargo:	181.829
3465	twine:	181.830
3466	basin:	181.839
3467	morns:	181.842
3468	logan:	181.846
3469	rinds:	181.854
3470	copal:	181.869
3471	touns:	181.894
3472	ansae:	181.911
3473	looie:	181.921
3474	marid:	181.922
3475	taira:	181.932
3476	oller:	181.934
3477	belay:	181.937
3478	riser:	181.959
3479	homie:	181.959
3480	sella:	181.967
3481	pirns:	181.971
3482	gyral:	182.007
3483	bursa:	182.022
3484	kauri:	182.058
3485	zlote:	182.080
3486	moyle:	182.088
3487	twirl:	182.095
3488	baker:	182.099
3489	skort:	182.134
3490	nipas:	182.159
3491	posed:	182.167
3492	axone:	182.199
3493	dwale:	182.213
3494	doula:	182.219
3495	etyma:	182.253
3496	hawse:	182.263
3497	gytes:	182.272
3498	pebas:	182.292
3499	moted:	182.302
3500	audit:	182.322
3501	trayf:	182.330
3502	sizar:	182.336
3503	kerma:	182.336
3504	sharp:	182.357
3505	liman:	182.368
3506	sowne:	182.427
3507	sanes:	182.444
3508	leers:	182.472
3509	syned:	182.487
3510	harps:	182.489
3511	skail:	182.511
3512	bouse:	182.561
3513	galut:	182.567
3514	flirt:	182.594
3515	huias:	182.596
3516	cyder:	182.609
3517	steer:	182.609
3518	durst:	182.636
3519	iller:	182.639
3520	fents:	182.648
3521	cobra:	182.655
3522	skoal:	182.710
3523	rores:	182.719
3524	grave:	182.730
3525	gains:	182.755
3526	wades:	182.762
3527	lovat:	182.786
3528	yonis:	182.793
3529	thurl:	182.802
3530	spina:	182.806
3531	plied:	182.827
3532	tonus:	182.829
3533	pucer:	182.834
3534	amend:	182.840
3535	acids:	182.841
3536	goety:	182.856
3537	derig:	182.891
3538	mabes:	182.915
3539	mohel:	182.920
3540	minas:	182.950
3541	stive:	182.961
3542	borde:	182.962
3543	kails:	182.965
3544	twyer:	183.002
3545	tiara:	183.017
3546	pelma:	183.022
3547	spect:	183.036
3548	piety:	183.082
3549	grasp:	183.092
3550	platy:	183.107
3551	sadly:	183.128
3552	doric:	183.143
3553	haunt:	183.151
3554	melic:	183.153
3555	corny:	183.158
3556	cutey:	183.159
3557	moper:	183.162
3558	veils:	183.166
3559	torsk:	183.177
3560	altar:	183.180
3561	mules:	183.247
3562	ihram:	183.257
3563	laari:	183.261
3564	lathy:	183.268
3565	droke:	183.271
3566	lurve:	183.276
3567	lipos:	183.305
3568	rello:	183.348
3569	retro:	183.422
3570	teers:	183.495
3571	geyan:	183.495
3572	ephas:	183.495
3573	racer:	183.529
3574	liang:	183.530
3575	gable:	183.553
3576	walis:	183.578
3577	suint:	183.584
3578	luges:	183.590
3579	arias:	183.605
3580	flats:	183.614
3581	ached:	183.651
3582	cymae:	183.663
3583	hayed:	183.697
3584	artal:	183.743
3585	deare:	183.761
3586	tozie:	183.790
3587	twals:	183.810
3588	janes:	183.817
3589	lives:	183.834
3590	riata:	183.863
3591	blain:	183.868
3592	dirke:	183.892
3593	tangi:	183.897
3594	topis:	183.898
3595	kebar:	183.900
3596	heids:	183.911
3597	shute:	183.936
3598	dopes:	183.946
3599	ursid:	183.953
3600	crawl:	183.994
3601	laiks:	184.040
3602	treyf:	184.058
3603	track:	184.071
3604	raita:	184.089
3605	omrah:	184.093
3606	sairs:	184.117
3607	capos:	184.127
3608	nudes:	184.130
3609	blame:	184.130
3610	aarti:	184.169
3611	tepid:	184.175
3612	miaul:	184.182
3613	slipt:	184.214
3614	moits:	184.243
3615	point:	184.248
3616	mesic:	184.248
3617	stoun:	184.256
3618	rusma:	184.264
3619	atopy:	184.308
3620	styme:	184.325
3621	theic:	184.340
3622	snoke:	184.368
3623	waurs:	184.381
3624	cower:	184.413
3625	lurid:	184.422
3626	saved:	184.459
3627	chine:	184.468
3628	clems:	184.479
3629	yarer:	184.481
3630	buteo:	184.483
3631	cease:	184.484
3632	moues:	184.531
3633	feint:	184.582
3634	hoyas:	184.591
3635	nabis:	184.614
3636	ngati:	184.637
3637	adopt:	184.638
3638	molts:	184.639
3639	skirl:	184.660
3640	dhals:	184.682
3641	chola:	184.693
3642	phone:	184.698
3643	zeros:	184.704
3644	soapy:	184.713
3645	tulpa:	184.723
3646	peare:	184.731
3647	fiats:	184.755
3648	leafy:	184.774
3649	frist:	184.788
3650	herbs:	184.798
3651	urbia:	184.803
3652	soken:	184.817
3653	clerk:	184.835
3654	hulas:	184.837
3655	tetri:	184.838
3656	halve:	184.856
3657	takis:	184.870
3658	laund:	184.896
3659	wrist:	184.925
3660	yuans:	184.932
3661	skirt:	184.950
3662	stond:	184.962
3663	hiker:	184.966
3664	foule:	185.001
3665	halid:	185.019
3666	muset:	185.033
3667	oxter:	185.127
3668	yoker:	185.130
3669	asked:	185.140
3670	rises:	185.143
3671	cornu:	185.158
3672	nazes:	185.199
3673	glode:	185.226
3674	foyer:	185.241
3675	chirl:	185.262
3676	daynt:	185.266
3677	talks:	185.269
3678	diram:	185.293
3679	dahls:	185.300
3680	breds:	185.304
3681	darbs:	185.309
3682	tench:	185.336
3683	latch:	185.349
3684	amins:	185.368
3685	drabs:	185.379
3686	fraus:	185.385
3687	fairy:	185.390
3688	swine:	185.425
3689	kolas:	185.429
3690	pacos:	185.434
3691	posey:	185.448
3692	leaky:	185.479
3693	uhlan:	185.483
3694	flors:	185.485
3695	harms:	185.514
3696	spied:	185.521
3697	genua:	185.580
3698	syker:	185.590
3699	brads:	185.602
3700	honey:	185.608
3701	shake:	185.631
3702	seans:	185.632
3703	cohen:	185.648
3704	trest:	185.690
3705	spilt:	185.698
3706	spide:	185.703
3707	axels:	185.709
3708	bards:	185.710
3709	milos:	185.712
3710	golpe:	185.726
3711	katis:	185.727
3712	norms:	185.743
3713	scarf:	185.745
3714	melty:	185.751
3715	twice:	185.757
3716	ebons:	185.767
3717	skyer:	185.780
3718	fouet:	185.788
3719	bulse:	185.816
3720	lotte:	185.842
3721	caese:	185.853
3722	swirl:	185.871
3723	pulao:	185.882
3724	proke:	185.952
3725	waled:	185.989
3726	rubai:	185.991
3727	board:	185.995
3728	boils:	185.996
3729	ileum:	186.000
3730	unapt:	186.029
3731	testa:	186.048
3732	agons:	186.052
3733	syboe:	186.055
3734	shlep:	186.061
3735	yulan:	186.076
3736	chape:	186.108
3737	bagel:	186.138
3738	alcid:	186.150
3739	soole:	186.158
3740	douce:	186.182
3741	liken:	186.186
3742	inkle:	186.212
3743	kalis:	186.224
3744	rusty:	186.235
3745	siped:	186.238
3746	snoek:	186.287
3747	draft:	186.292
3748	limos:	186.302
3749	piled:	186.337
3750	saris:	186.359
3751	tasar:	186.366
3752	darcy:	186.381
3753	azine:	186.387
3754	ontic:	186.390
3755	areca:	186.400
3756	bored:	186.407
3757	flyer:	186.421
3758	soars:	186.421
3759	tripy:	186.431
3760	clags:	186.431
3761	oleum:	186.444
3762	patly:	186.479
3763	brins:	186.481
3764	sakti:	186.491
3765	yirth:	186.502
3766	icons:	186.503
3767	urban:	186.504
3768	lubra:	186.508
3769	dulce:	186.515
3770	decry:	186.526
3771	aorta:	186.531
3772	crews:	186.537
3773	types:	186.549
3774	roars:	186.551
3775	yourn:	186.598
3776	dorty:	186.599
3777	runty:	186.612
3778	roses:	186.612
3779	pagri:	186.623
3780	clash:	186.624
3781	dynel:	186.626
3782	warty:	186.639
3783	kents:	186.655
3784	sleet:	186.666
3785	limey:	186.673
3786	ethyl:	186.692
3787	iches:	186.707
3788	kurta:	186.721
3789	jeans:	186.759
3790	groin:	186.763
3791	duros:	186.773
3792	model:	186.788
3793	ileal:	186.801
3794	stalk:	186.806
3795	nutso:	186.817
3796	arris:	186.834
3797	asdic:	186.873
3798	forts:	186.920
3799	coude:	186.922
3800	hours:	186.924
3801	lawed:	186.935
3802	lodge:	186.950
3803	zaris:	186.985
3804	grout:	187.001
3805	buran:	187.022
3806	sprag:	187.031
3807	yield:	187.033
3808	anglo:	187.035
3809	longa:	187.038
3810	clued:	187.039
3811	roral:	187.050
3812	cardy:	187.085
3813	deaws:	187.095
3814	levis:	187.098
3815	fiery:	187.106
3816	break:	187.140
3817	timed:	187.162
3818	crith:	187.176
3819	saros:	187.191
3820	vertu:	187.191
3821	weald:	187.204
3822	otter:	187.215
3823	awols:	187.229
3824	upset:	187.229
3825	ravin:	187.299
3826	moled:	187.314
3827	bider:	187.342
3828	hakes:	187.428
3829	tacho:	187.452
3830	stupe:	187.464
3831	germs:	187.517
3832	speld:	187.532
3833	honed:	187.546
3834	motis:	187.602
3835	unmet:	187.624
3836	hadst:	187.629
3837	front:	187.634
3838	rolfs:	187.656
3839	parae:	187.665
3840	trant:	187.683
3841	vleis:	187.685
3842	glits:	187.708
3843	sinew:	187.717
3844	salvo:	187.723
3845	ratal:	187.728
3846	gomer:	187.751
3847	fines:	187.773
3848	braid:	187.776
3849	reify:	187.785
3850	rebop:	187.822
3851	yurts:	187.837
3852	clasp:	187.848
3853	tikas:	187.851
3854	first:	187.863
3855	kaneh:	187.869
3856	breid:	187.876
3857	duans:	187.883
3858	shope:	187.889
3859	stork:	187.903
3860	beams:	187.907
3861	chiro:	187.933
3862	split:	187.938
3863	darre:	187.985
3864	teles:	188.005
3865	terts:	188.013
3866	aleck:	188.017
3867	meous:	188.084
3868	ernes:	188.085
3869	porty:	188.087
3870	dynes:	188.106
3871	brome:	188.121
3872	sepoy:	188.125
3873	heady:	188.142
3874	nertz:	188.174
3875	pilau:	188.177
3876	doges:	188.194
3877	sneer:	188.203
3878	gleam:	188.221
3879	waney:	188.235
3880	oches:	188.255
3881	daily:	188.257
3882	nudie:	188.260
3883	fanos:	188.268
3884	koura:	188.269
3885	curns:	188.273
3886	atoks:	188.283
3887	spaul:	188.302
3888	ratoo:	188.311
3889	blues:	188.314
3890	hilts:	188.318
3891	mange:	188.340
3892	mutes:	188.366
3893	yipes:	188.377
3894	faint:	188.382
3895	tiyns:	188.399
3896	maced:	188.403
3897	icker:	188.456
3898	prief:	188.470
3899	inane:	188.485
3900	infra:	188.493
3901	prunt:	188.556
3902	craws:	188.566
3903	barny:	188.575
3904	anent:	188.582
3905	dropt:	188.590
3906	unbar:	188.613
3907	alifs:	188.613
3908	alkos:	188.623
3909	wents:	188.631
3910	setup:	188.682
3911	starr:	188.701
3912	mosed:	188.701
3913	hazer:	188.730
3914	senza:	188.738
3915	chirt:	188.738
3916	noyau:	188.782
3917	leone:	188.825
3918	pinot:	188.829
3919	elite:	188.833
3920	brave:	188.857
3921	niche:	188.867
3922	ferly:	188.870
3923	robed:	188.874
3924	fural:	188.878
3925	goeth:	188.902
3926	elchi:	188.902
3927	lumen:	188.924
3928	align:	188.930
3929	erick:	188.940
3930	volta:	188.991
3931	tronk:	188.994
3932	farci:	188.995
3933	demit:	189.008
3934	scalp:	189.055
3935	lomed:	189.077
3936	ronne:	189.081
3937	foray:	189.086
3938	loose:	189.091
3939	title:	189.112
3940	pical:	189.123
3941	typal:	189.127
3942	amble:	189.196
3943	ramee:	189.201
3944	giron:	189.218
3945	abhor:	189.219
3946	senas:	189.229
3947	robin:	189.235
3948	arede:	189.240
3949	crapy:	189.250
3950	potin:	189.263
3951	turds:	189.271
3952	prude:	189.280
3953	binal:	189.298
3954	tranq:	189.300
3955	fasti:	189.309
3956	dirty:	189.315
3957	signa:	189.318
3958	lysin:	189.322
3959	incur:	189.378
3960	crogs:	189.382
3961	loral:	189.394
3962	uneth:	189.412
3963	shave:	189.420
3964	deshi:	189.424
3965	pauls:	189.444
3966	aitch:	189.447
3967	unlay:	189.449
3968	crepy:	189.461
3969	fient:	189.508
3970	worst:	189.512
3971	roked:	189.524
3972	drupe:	189.539
3973	sensa:	189.552
3974	crisp:	189.554
3975	orbed:	189.601
3976	lymes:	189.605
3977	chaos:	189.619
3978	perms:	189.628
3979	flute:	189.702
3980	ragee:	189.711
3981	trets:	189.724
3982	ester:	189.729
3983	tegus:	189.746
3984	rudis:	189.803
3985	culti:	189.823
3986	writs:	189.825
3987	swage:	189.859
3988	rykes:	189.876
3989	scrog:	189.908
3990	horsy:	189.908
3991	souct:	189.934
3992	frits:	189.949
3993	chiao:	189.963
3994	pacts:	189.980
3995	stirk:	190.007
3996	disme:	190.009
3997	oktas:	190.032
3998	taras:	190.060
3999	soras:	190.076
4000	diyas:	190.098
4001	grins:	190.110
4002	blist:	190.114
4003	milts:	190.114
4004	sheaf:	190.178
4005	sewin:	190.179
4006	nifes:	190.260
4007	terce:	190.324
4008	octyl:	190.352
4009	croak:	190.352
4010	clous:	190.355
4011	ligan:	190.358
4012	guest:	190.370
4013	scree:	190.371
4014	capon:	190.385
4015	conge:	190.386
4016	scold:	190.389
4017	peach:	190.394
4018	mosey:	190.436
4019	tress:	190.440
4020	fames:	190.453
4021	invar:	190.483
4022	chals:	190.488
4023	flame:	190.508
4024	aptly:	190.512
4025	plica:	190.520
4026	gilts:	190.522
4027	chota:	190.552
4028	prems:	190.555
4029	vails:	190.581
4030	coxae:	190.613
4031	liths:	190.622
4032	knaur:	190.630
4033	domes:	190.635
4034	lirks:	190.646
4035	meith:	190.661
4036	tacet:	190.697
4037	sitka:	190.708
4038	runic:	190.714
4039	cloys:	190.724
4040	flans:	190.733
4041	scraw:	190.742
4042	sirra:	190.743
4043	senna:	190.746
4044	frays:	190.762
4045	howre:	190.771
4046	flirs:	190.794
4047	vades:	190.813
4048	dogie:	190.835
4049	fried:	190.857
4050	bytes:	190.868
4051	guiro:	190.872
4052	teaed:	190.957
4053	sperm:	190.976
4054	poney:	190.984
4055	fenis:	191.010
4056	modes:	191.013
4057	odahs:	191.035
4058	deism:	191.042
4059	lubes:	191.068
4060	faker:	191.068
4061	sandy:	191.107
4062	ocker:	191.124
4063	rebid:	191.131
4064	torta:	191.137
4065	calps:	191.178
4066	bonce:	191.187
4067	tumor:	191.195
4068	tubes:	191.198
4069	stele:	191.240
4070	bemas:	191.243
4071	hauns:	191.244
4072	ikats:	191.256
4073	vital:	191.283
4074	spado:	191.286
4075	cloke:	191.292
4076	poesy:	191.350
4077	algin:	191.368
4078	blots:	191.371
4079	whore:	191.401
4080	sorra:	191.468
4081	girns:	191.474
4082	inorb:	191.483
4083	jarls:	191.510
4084	drily:	191.517
4085	sirup:	191.553
4086	stagy:	191.556
4087	irked:	191.569
4088	shand:	191.575
4089	easts:	191.623
4090	phial:	191.627
4091	hurls:	191.675
4092	teade:	191.689
4093	meynt:	191.699
4094	spald:	191.699
4095	torch:	191.704
4096	fresh:	191.721
4097	chant:	191.732
4098	shend:	191.733
4099	reens:	191.746
4100	maneb:	191.772
4101	hopes:	191.778
4102	pesty:	191.833
4103	novel:	191.845
4104	claps:	191.870
4105	inust:	191.888
4106	mince:	191.901
4107	franc:	191.911
4108	vents:	191.920
4109	podal:	191.939
4110	camos:	191.939
4111	ovels:	191.950
4112	newts:	191.950
4113	cloam:	191.954
4114	piton:	191.956
4115	unsay:	191.958
4116	grams:	191.969
4117	vealy:	191.982
4118	lepid:	191.997
4119	camis:	192.025
4120	lanch:	192.049
4121	panty:	192.056
4122	hutia:	192.068
4123	visor:	192.071
4124	refly:	192.082
4125	saucy:	192.083
4126	rests:	192.092
4127	diker:	192.116
4128	scopa:	192.117
4129	shmoe:	192.129
4130	melds:	192.162
4131	vials:	192.170
4132	ulnad:	192.212
4133	enter:	192.220
4134	prang:	192.221
4135	butes:	192.225
4136	soote:	192.229
4137	meare:	192.254
4138	pured:	192.256
4139	ichor:	192.264
4140	saran:	192.270
4141	crops:	192.276
4142	syver:	192.292
4143	kines:	192.303
4144	neifs:	192.305
4145	rabid:	192.306
4146	wheat:	192.345
4147	dosha:	192.346
4148	bardo:	192.383
4149	naked:	192.397
4150	takin:	192.420
4151	yerks:	192.427
4152	dulia:	192.482
4153	sowce:	192.484
4154	poult:	192.486
4155	eared:	192.493
4156	broad:	192.508
4157	powre:	192.518
4158	oculi:	192.524
4159	bolts:	192.526
4160	maare:	192.527
4161	wines:	192.557
4162	trats:	192.609
4163	geare:	192.613
4164	roosa:	192.615
4165	tonka:	192.615
4166	gelds:	192.625
4167	bruit:	192.635
4168	coupe:	192.649
4169	gleys:	192.659
4170	heapy:	192.669
4171	payed:	192.682
4172	claim:	192.697
4173	rakus:	192.723
4174	sapid:	192.724
4175	atria:	192.773
4176	hylas:	192.793
4177	livor:	192.794
4178	samek:	192.813
4179	doyen:	192.845
4180	hends:	192.856
4181	cover:	192.862
4182	trugo:	192.906
4183	recks:	192.907
4184	cleft:	192.917
4185	sarky:	192.933
4186	epics:	192.934
4187	kenos:	192.937
4188	comal:	192.943
4189	poilu:	192.947
4190	corgi:	192.958
4191	wages:	192.987
4192	omits:	193.009
4193	sizel:	193.012
4194	sulci:	193.035
4195	sdayn:	193.098
4196	ratas:	193.101
4197	rared:	193.111
4198	uveal:	193.139
4199	wafer:	193.147
4200	rizas:	193.150
4201	picas:	193.159
4202	haves:	193.174
4203	rotch:	193.185
4204	wrapt:	193.208
4205	richt:	193.213
4206	trass:	193.232
4207	units:	193.241
4208	lense:	193.268
4209	ottar:	193.269
4210	daube:	193.275
4211	folia:	193.285
4212	agree:	193.303
4213	wheal:	193.325
4214	arsis:	193.348
4215	urped:	193.364
4216	dimes:	193.371
4217	oxers:	193.392
4218	poker:	193.408
4219	toked:	193.411
4220	leavy:	193.412
4221	third:	193.416
4222	ovals:	193.447
4223	rangy:	193.470
4224	indue:	193.481
4225	chias:	193.487
4226	basic:	193.488
4227	trows:	193.496
4228	etats:	193.510
4229	chary:	193.532
4230	zoner:	193.535
4231	garms:	193.542
4232	darer:	193.550
4233	lousy:	193.566
4234	waker:	193.571
4235	prima:	193.571
4236	dashi:	193.572
4237	fired:	193.616
4238	twain:	193.636
4239	lordy:	193.654
4240	crims:	193.654
4241	fains:	193.660
4242	thrid:	193.674
4243	chais:	193.679
4244	crips:	193.691
4245	bidet:	193.692
4246	margs:	193.702
4247	peony:	193.737
4248	locus:	193.785
4249	bodle:	193.791
4250	bitos:	193.823
4251	grisy:	193.825
4252	bergs:	193.827
4253	spake:	193.829
4254	spica:	193.837
4255	uveas:	193.843
4256	prahu:	193.862
4257	loamy:	193.867
4258	sloes:	193.910
4259	egmas:	193.921
4260	unhat:	193.931
4261	limed:	193.934
4262	grike:	193.936
4263	fards:	193.946
4264	reame:	193.968
4265	brand:	194.013
4266	piker:	194.025
4267	ethic:	194.041
4268	comas:	194.061
4269	karsy:	194.076
4270	barps:	194.091
4271	covet:	194.114
4272	vrils:	194.117
4273	atomy:	194.130
4274	plesh:	194.158
4275	dopas:	194.169
4276	raxed:	194.214
4277	dobie:	194.225
4278	threw:	194.228
4279	vitro:	194.236
4280	ngaio:	194.237
4281	kasme:	194.253
4282	kaons:	194.269
4283	scapi:	194.285
4284	corps:	194.312
4285	quate:	194.323
4286	ollie:	194.325
4287	hovea:	194.338
4288	duces:	194.341
4289	steel:	194.351
4290	lytic:	194.361
4291	giber:	194.365
4292	dript:	194.410
4293	glide:	194.410
4294	sodic:	194.429
4295	ratan:	194.432
4296	evils:	194.452
4297	pours:	194.459
4298	prosy:	194.462
4299	pedis:	194.473
4300	emics:	194.487
4301	slank:	194.518
4302	pinto:	194.532
4303	tarts:	194.563
4304	horny:	194.581
4305	ulpan:	194.612
4306	scout:	194.623
4307	patsy:	194.680
4308	gleds:	194.699
4309	amity:	194.701
4310	vairy:	194.702
4311	forme:	194.705
4312	perea:	194.710
4313	techs:	194.715
4314	wames:	194.717
4315	gemot:	194.724
4316	koans:	194.737
4317	valis:	194.798
4318	clods:	194.799
4319	dicot:	194.805
4320	antar:	194.810
4321	goads:	194.844
4322	sanko:	194.877
4323	furan:	194.895
4324	scrim:	194.913
4325	tzars:	194.949
4326	pluot:	194.984
4327	worts:	195.003
4328	mayst:	195.024
4329	scrip:	195.031
4330	plaid:	195.051
4331	yogas:	195.051
4332	prams:	195.062
4333	soles:	195.124
4334	hinau:	195.136
4335	geoid:	195.137
4336	grand:	195.138
4337	atimy:	195.151
4338	izars:	195.160
4339	yelps:	195.166
4340	razed:	195.185
4341	sente:	195.198
4342	silex:	195.211
4343	helps:	195.216
4344	noyed:	195.304
4345	frons:	195.309
4346	start:	195.365
4347	orgic:	195.417
4348	gadso:	195.455
4349	dazer:	195.551
4350	amino:	195.588
4351	ombre:	195.622
4352	colds:	195.625
4353	ogled:	195.636
4354	parer:	195.663
4355	mauls:	195.667
4356	blits:	195.676
4357	omega:	195.684
4358	ixtle:	195.712
4359	laigh:	195.714
4360	dreks:	195.765
4361	rasta:	195.792
4362	tapus:	195.796
4363	hiree:	195.797
4364	tense:	195.801
4365	forge:	195.824
4366	calms:	195.833
4367	clams:	195.852
4368	mache:	195.870
4369	micas:	195.886
4370	rifts:	195.890
4371	ferny:	195.898
4372	angry:	195.908
4373	creel:	195.917
4374	demos:	195.932
4375	oupas:	195.951
4376	yelms:	195.981
4377	eupad:	195.981
4378	puris:	195.982
4379	darks:	195.990
4380	dobes:	196.063
4381	tousy:	196.074
4382	yowie:	196.077
4383	slurp:	196.096
4384	tempo:	196.114
4385	unget:	196.123
4386	ponts:	196.130
4387	unica:	196.146
4388	naifs:	196.161
4389	wants:	196.175
4390	sidha:	196.190
4391	berms:	196.217
4392	flyte:	196.233
4393	rowts:	196.235
4394	teels:	196.260
4395	flary:	196.277
4396	waned:	196.282
4397	mercy:	196.297
4398	helms:	196.304
4399	debts:	196.306
4400	varus:	196.357
4401	losel:	196.377
4402	wried:	196.378
4403	rings:	196.394
4404	krays:	196.396
4405	bodes:	196.404
4406	preif:	196.426
4407	strow:	196.430
4408	marae:	196.438
4409	dared:	196.446
4410	cupel:	196.452
4411	duper:	196.460
4412	stilb:	196.470
4413	cuber:	196.500
4414	homes:	196.520
4415	shrew:	196.523
4416	lawns:	196.544
4417	patus:	196.561
4418	reuse:	196.564
4419	ylike:	196.576
4420	piney:	196.585
4421	abord:	196.589
4422	linga:	196.609
4423	tanks:	196.648
4424	ylems:	196.689
4425	malic:	196.738
4426	quale:	196.761
4427	pulas:	196.767
4428	yirds:	196.848
4429	arame:	196.851
4430	owsen:	196.860
4431	about:	196.878
4432	malty:	196.891
4433	hasty:	196.910
4434	hamed:	196.950
4435	glory:	196.959
4436	joles:	196.982
4437	haven:	196.998
4438	loxes:	197.011
4439	chest:	197.029
4440	donah:	197.032
4441	freak:	197.037
4442	yagis:	197.040
4443	dagos:	197.091
4444	micro:	197.097
4445	fecit:	197.102
4446	gaily:	197.107
4447	dawen:	197.110
4448	roneo:	197.117
4449	coyau:	197.121
4450	roups:	197.127
4451	tondi:	197.140
4452	kants:	197.141
4453	laved:	197.260
4454	murti:	197.285
4455	crusy:	197.328
4456	lunge:	197.333
4457	hands:	197.356
4458	visne:	197.362
4459	urvas:	197.386
4460	lowan:	197.393
4461	cribs:	197.419
4462	kames:	197.431
4463	foyle:	197.463
4464	eruvs:	197.466
4465	aumil:	197.569
4466	makes:	197.576
4467	brags:	197.578
4468	seine:	197.581
4469	blurt:	197.583
4470	elogy:	197.600
4471	obits:	197.618
4472	fices:	197.622
4473	larky:	197.623
4474	arnas:	197.638
4475	silva:	197.672
4476	swain:	197.689
4477	muirs:	197.714
4478	cults:	197.721
